Дата	Дебет	Кредит	Остаток	Контрагент	Счет	Индустрия	Филиал
29.07.2015	66300,00	65698,00	602,00	Коралайн ООО	0001_USD_КРЕД_52011	Промышленность	Краснодарский филиал
29.07.2015	61900,00	57607,00	4293,00	Ника ЗАО	0001_USD_КРЕД_11800	Промышленность	Краснодарский филиал
29.07.2015	12000,00	11418,00	582,00	Ника ЛТД	0001_USD_КРЕД_19100	Торговля	Краснодарский филиал
29.07.2015	64200,00	59380,00	4820,00	Нюанс ООО	0001_USD_КРЕД_16000/1	Промышленность	Краснодарский филиал
29.07.2015	4800,00	5553,00	-753,00	ОАО Белакс	0001_USD_КРЕД_17201	Промышленность	Краснодарский филиал
29.07.2015	11200,00	11549,00	-349,00	ОАО Рефма	0001_USD_КРЕД_11701	Промышленность	Краснодарский филиал
29.07.2015	62300,00	58364,00	3936,00	ОАО Сигма	0001_USD_КРЕД_6999	Торговля	Краснодарский филиал
29.07.2015	29500,00	27179,00	2321,00	Омега ООО	0001_USD_КРЕД_4601	Торговля	Краснодарский филиал
29.07.2015	49400,00	52765,00	-3365,00	ООО Бриз	0001_USD_КРЕД_6200	Промышленность	Екатеринбургский филиал
29.07.2015	34300,00	27745,00	6555,00	ООО Дебют	0001_USD_КРЕД_1301	Информационные технологии	Екатеринбургский филиал
29.07.2015	15600,00	16437,00	-837,00	ООО Интелеком	0001_USD_КРЕД_8901/1	Информационные технологии	Екатеринбургский филиал
29.07.2015	78200,00	72993,00	5207,00	ООО Коммир	0001_USD_КРЕД_18902	Промышленность	Екатеринбургский филиал
29.07.2015	77300,00	73019,00	4281,00	ООО Коммир	0001_USD_КРЕД_10701/1	Промышленность	Екатеринбургский филиал
29.07.2015	43200,00	48836,00	-5636,00	ООО Райдос	0001_RUR_КРЕД_6201/1	Промышленность	Екатеринбургский филиал
29.07.2015	76500,00	72765,00	3735,00	ООО Райдос	0001_USD_КРЕД_10801/1	Промышленность	Екатеринбургский филиал
29.07.2015	20300,00	16410,00	3890,00	ООО Раминтек	0001_USD_КРЕД_1000	Промышленность	Екатеринбургский филиал
29.07.2015	20100,00	21311,00	-1211,00	ООО Раминтек	0001_USD_КРЕД_10001	Промышленность	Екатеринбургский филиал
29.07.2015	17200,00	18124,00	-924,00	ООО Раминтек	0001_USD_КРЕД_10003	Промышленность	Екатеринбургский филиал
29.07.2015	52800,00	58854,00	-6054,00	ООО Раминтек	0001_USD_КРЕД_10002	Промышленность	Екатеринбургский филиал
29.07.2015	84600,00	98855,00	-14255,00	ООО Рашид	0001_USD_КРЕД_3400/1	Промышленность	Екатеринбургский филиал
29.07.2015	12400,00	13580,00	-1180,00	ООО Скорпион	0001_USD_КРЕД_4900/1	Промышленность	Екатеринбургский филиал
29.07.2015	22900,00	25296,00	-2396,00	Офтоп ЗАО	0001_USD_КРЕД_16100/1	Торговля	Екатеринбургский филиал
29.07.2015	35700,00	42435,00	-6735,00	Перстиж ООО	0001_USD_КРЕД_5901	Торговля	Екатеринбургский филиал
29.07.2015	17300,00	14692,00	2608,00	Пульс ООО	0001_USD_КРЕД_13000	Торговля	Екатеринбургский филиал
29.07.2015	32000,00	37092,00	-5092,00	Пульс ООО	0001_USD_КРЕД_101	Торговля	Екатеринбургский филиал
29.07.2015	49300,00	57878,00	-8578,00	Тарос	0001_USD_КРЕД_8001/1	Торговля	Екатеринбургский филиал
29.07.2015	58500,00	54479,00	4021,00	Торговый Дом Pax	0001_USD_КРЕД_13600	Торговля	Екатеринбургский филиал
29.07.2015	50000,00	57381,00	-7381,00	Тревел Пак ЗАО	0001_USD_КРЕД_6100	Торговля	Екатеринбургский филиал
29.07.2015	60500,00	68850,00	-8350,00	фирма РИК	0001_RUR_КРЕД_41162/1	Промышленность	Екатеринбургский филиал
30.07.2015	44200,00	43051,00	1149,00	Neo	0001_USD_КРЕД_13200	Промышленность	Санкт-Петербургский филиал
30.07.2015	11900,00	9866,00	2034,00	Neo	0001_USD_КРЕД_132	Промышленность	Санкт-Петербургский филиал
30.07.2015	73400,00	66271,00	7129,00	Neo	0002_USD_КРЕД_130023	Промышленность	Санкт-Петербургский филиал
30.07.2015	35700,00	30315,00	5385,00	Neo	0001_USD_КРЕД_200	Промышленность	Санкт-Петербургский филиал
30.07.2015	34100,00	40231,00	-6131,00	Neo	0001_USD_КРЕД_130023	Промышленность	Санкт-Петербургский филиал
30.07.2015	13400,00	15620,00	-2220,00	Neo	0002_USD_КРЕД_200	Промышленность	Санкт-Петербургский филиал
30.07.2015	8300,00	6860,00	1440,00	Neo	0001_USD_КРЕД_700	Промышленность	Санкт-Петербургский филиал
30.07.2015	80300,00	88221,00	-7921,00	Neo	0001_USD_КРЕД_7700	Промышленность	Санкт-Петербургский филиал
30.07.2015	33400,00	38004,00	-4604,00	Neo	0003_RUR_КРЕД_700	Промышленность	Санкт-Петербургский филиал
30.07.2015	75200,00	63133,00	12067,00	Neo	0003_RUR_КРЕД_7700	Промышленность	Санкт-Петербургский филиал
30.07.2015	63500,00	61356,00	2144,00	Salmon ООО	0001_RUR_КРЕД_801	Промышленность	Санкт-Петербургский филиал
30.07.2015	2200,00	2185,00	15,00	Salmon ООО	0002_RUR_КРЕД_600	Промышленность	Санкт-Петербургский филиал
30.07.2015	1800,00	1595,00	205,00	Salmon ООО	0002_RUR_КРЕД_801	Промышленность	Санкт-Петербургский филиал
30.07.2015	12400,00	14735,00	-2335,00	Salmon ООО	0001_RUR_КРЕД_600	Промышленность	Санкт-Петербургский филиал
30.07.2015	93100,00	83717,00	9383,00	Salmon ООО	0002_USD_КРЕД_600	Промышленность	Санкт-Петербургский филиал
30.07.2015	99900,00	87237,00	12663,00	Salmon ООО	0003_RUR_КРЕД_10	Промышленность	Санкт-Петербургский филиал
30.07.2015	23200,00	19137,00	4063,00	Salmon ООО	0001_RUR_КРЕД_10	Промышленность	Санкт-Петербургский филиал
30.07.2015	30900,00	34547,00	-3647,00	Salmon ООО	0001_RUR_КРЕД_11	Промышленность	Санкт-Петербургский филиал
30.07.2015	7900,00	7940,00	-40,00	Salmon ООО	0004_RUR_КРЕД_11	Промышленность	Санкт-Петербургский филиал
30.07.2015	25100,00	20646,00	4454,00	Salmon ООО	0001_RUR_КРЕД_6801/2	Промышленность	Санкт-Петербургский филиал
30.07.2015	35600,00	41619,00	-6019,00	Salmon ООО	0001_RUR_КРЕД_6801/3	Промышленность	Санкт-Петербургский филиал
30.07.2015	14100,00	15324,00	-1224,00	Salmon ООО	0001_RUR_КРЕД_6801/1	Промышленность	Санкт-Петербургский филиал
30.07.2015	64000,00	65581,00	-1581,00	Salmon ООО	0001_RUR_КРЕД_101	Промышленность	Санкт-Петербургский филиал
30.07.2015	68600,00	80460,00	-11860,00	Salmon ООО	0001_RUR_КРЕД_6801/4	Промышленность	Санкт-Петербургский филиал
30.07.2015	38600,00	32601,00	5999,00	Абасков ЗАО	0002_RUR_КРЕД_777	Промышленность	Санкт-Петербургский филиал
30.07.2015	4600,00	4181,00	419,00	Абасков ЗАО	0001_USD_КРЕД_777	Промышленность	Санкт-Петербургский филиал
30.07.2015	6800,00	8018,00	-1218,00	Абасков ЗАО	0003_RUR_КРЕД_888	Промышленность	Санкт-Петербургский филиал
30.07.2015	100,00	111,00	-11,00	Абасков ЗАО	0004_RUR_КРЕД_999	Промышленность	Санкт-Петербургский филиал
30.07.2015	11000,00	11884,00	-884,00	Абасков ЗАО	0001_USD_КРЕД_999	Промышленность	Санкт-Петербургский филиал
30.07.2015	66000,00	55539,00	10461,00	Абасков ЗАО	0001_USD_КРЕД_7301/1	Промышленность	Санкт-Петербургский филиал
30.07.2015	99200,00	114759,00	-15559,00	Авантера	0001_USD_КРЕД_17000	Торговля	Санкт-Петербургский филиал
30.07.2015	55800,00	56842,00	-1042,00	Азилинин ООО	0001_RUR_КРЕД_16400	Торговля	Санкт-Петербургский филиал
30.07.2015	41300,00	33684,00	7616,00	Арктур ЗАО	0001_USD_КРЕД_15900/1	Торговля	Санкт-Петербургский филиал
30.07.2015	74300,00	74990,00	-690,00	Вега	0001_USD_КРЕД_901/1	Торговля	Екатеринбургский филиал
30.07.2015	76400,00	62472,00	13928,00	Веритак ООО	0001_USD_КРЕД_19700	Торговля	Екатеринбургский филиал
30.07.2015	74300,00	82525,00	-8225,00	Виалди	0001_USD_КРЕД_8101/1	Торговля	Московский филиал
30.07.2015	27700,00	28009,00	-309,00	Голд Вест Рейн	0001_USD_КРЕД_2901	Торговля	Московский филиал
30.07.2015	76400,00	72525,00	3875,00	Гончаров&Со	0001_RUR_КРЕД_3601/1	Торговля	Московский филиал
30.07.2015	42300,00	48494,00	-6194,00	Дамид ООО	0001_USD_КРЕД_17601	Торговля	Московский филиал
30.07.2015	43600,00	40667,00	2933,00	Династия ЗАО	0001_USD_КРЕД_14301/1	Торговля	Московский филиал
30.07.2015	44600,00	37561,00	7039,00	Дружба ЗАО	0001_USD_КРЕД_15600/1	Торговля	Московский филиал
30.07.2015	21000,00	22956,00	-1956,00	Дружба ЗАО	0001_USD_КРЕД_3901/1	Торговля	Московский филиал
30.07.2015	17000,00	16002,00	998,00	ЗАО Бородин	0001_USD_КРЕД_2501/1	Торговля	Московский филиал
30.07.2015	60400,00	61211,00	-811,00	ЗАО Монолит	0001_USD_КРЕД_19001	Торговля	Московский филиал
30.07.2015	26000,00	24740,00	1260,00	ЗАО Монолит	0001_USD_КРЕД_3001	Торговля	Московский филиал
30.07.2015	23600,00	18948,00	4652,00	ЗАО Рыболов	0001_USD_КРЕД_1401	Торговля	Московский филиал
30.07.2015	31800,00	35237,00	-3437,00	Инжиниринг Центр	0001_USD_КРЕД_17700	Информационные технологии	Московский филиал
30.07.2015	53100,00	56046,00	-2946,00	Инкар	0001_USD_КРЕД_1700/1	Информационные технологии	Краснодарский филиал
30.07.2015	36000,00	32503,00	3497,00	Инкар	0001_USD_КРЕД_1700/2	Информационные технологии	Краснодарский филиал
